# id:19-152-38 
0.52,3.4567999382163
0.87,8.643088407285
-0.24,0.32527023717238
0.97,8.7107933593648
0.06,0.75716391530707
0.4,2.3658513462754
0.55,3.6859011488841
-0.69,2.9463397306537
0.84,6.5022626722111
0.07,-0.18143689467034
0.37,0.32276037823588
-0.25,1.3047779872238
-0.53,1.9255478640511
0.17,0.76255883632473
0.44,1.8698987141888
-0.15,0.4481460894605
0.63,4.300095486287
0.96,8.2785677458431
0.01,-1.6713055097561
0.52,3.8340089150184
0.86,7.3589329781879
0.59,4.5302195659567
0.93,7.7161662289431
0.31,0.79171617099763
0.37,1.2681875247633
0.81,8.6703674931004
0.41,1.5908739160492
0.81,7.3654948944796
-0.77,1.5455581002516
0.27,0.75079980763616
0.55,3.9923759600565
-0.37,-0.46624742864537
-0.17,-0.83445353290769
0.57,3.5429114067183
-0.5,-0.11559674407492
0.9,8.7420171574134
-1,5.6706784899808
0.77,6.7246320115268
0.39,1.9973441693672
0.7,5.6423190897514
0.45,1.6132010928761
0.5,3.2377958456842
-0.95,6.6902783416288
-0.27,0.36860170129094
-0.73,1.3719344300698
0.98,9.8032643114138
-0.89,3.1961958141868
-0.01,0.51054982410627
0.19,0.68420613513234
-0.22,-0.044982200869091
0.66,4.0617744971495
-0.95,5.5770920284244
-0.83,4.6136118068257
0.6,2.9032040509028
-0.1,-0.27772863369189
-0.69,3.4806033944297
-0.2,1.6106466062233
0.2,2.6273853920973
0.1,1.742265413791
0.16,2.1673297826924
0.93,7.8151003976193
0.19,0.37076879463831
0.74,5.4906108729483
0,-0.47738720988885
-0.25,-1.026579676404
-0.38,0.1820327892496
-0.54,2.6168481414842
-0.93,4.430786010718
-0.51,0.59600450905715
-0.82,5.0558636353391
-0.03,0.30275054692487
0.74,5.1935352950415
-0.7,2.4861482419725
-0.38,1.1875855994269
-0.14,-0.4424909798616
-0.22,-0.14960723329476
-0.09,0.87672510776919
-0.16,0.32945671041181
-0.85,5.5485818355663
0.57,5.3424154988973
0.62,3.2749345062829
0.31,3.3944043417426
-0.14,-0.52548453378526
-0.29,-0.76022938481713
0.05,-1.5050731032757
-0.25,-0.6771133493065
0.41,2.8311722706594
0.79,6.3364485945413
0.43,2.8303244399333
0.12,0.66339311681699
-0.81,2.8177057681629
0.09,-0.70461063102957
0.87,8.2136331024607
0.75,5.4704590340184
0.77,5.0651501352943
-0.08,1.7666949141096
0.5,3.415721451605
0.46,3.1937770503425
0.62,3.9039362748695
0.73,5.2860955358443
0.08,-0.025700224128579
-0.3,1.9041470969358
-0.03,-0.79152177802771
-0.81,3.2016013471262
-0.1,0.24380720379825
-0.32,2.0392036949576
0.2,0.76011758298379
-0.82,2.3673275631827
0.7,4.8128854973798
0.09,-0.41204794829601
